DVC Code,Company Name,Business Nature,business Sector,Business Industry,Listed,Legal status,User Key,User Name,Firm Key,Firm Name,Service Category,Service Name,Document Date,Document,Reference Law
2203011530AS338689,NCCBL MUTUAL FUND-1,Others,Miscellaneous,Others,Y,Others,1530,Sultan  Moheuddin FCA,F-0047,G Kibria & Co.,Audit,Statutory Audit,2/7/2022,Auditors Report and Financial Statements ,Others
2202241517AS721228,PROGRESSIVE LIFE INSURANCE COMPANY LIMITED EMPLOYEES CONTRIBUTORY PROVIDENT FUND,Others,Miscellaneous,Others,Y,Others,1517,Wasequl Huq Reagan FCA,F-0091,Mahfel Huq & Co.,Audit,Statutory Audit,2/23/2022,Auditors Report and Financial Statements ,Others
2205231530AS940739,MBL 1ST MUTUAL FUND,Others,Miscellaneous,Others,Y,Others,1530,Sultan  Moheuddin FCA,F-0047,G Kibria & Co.,Audit,Statutory Audit,5/12/2022,Auditors Report and Financial Statements ,Others
2205231530AS637774,AIBL 1ST ISLAMIC MUTUAL FUND,Others,Miscellaneous,Others,Y,Others,1530,Sultan  Moheuddin FCA,F-0047,G Kibria & Co.,Audit,Statutory Audit,5/12/2022,Auditors Report and Financial Statements ,Others
2208220804AS569307,RELIANCE ONE--THE FIRST SCHEME OF RELIANCE INSURANCE MUTUAL FUND,Others,Miscellaneous,Others,Y,Others,804,Md Aftab Uddin Ahmed FCA,F-0034,Aziz Halim Khair Choudhury,Audit,Statutory Audit,8/21/2022,Auditors Report and Financial Statements ,Others
2208110240AS715145,SEML LECTURE EQUITY MANAGEMENT FUND,Others,Miscellaneous,Others,Y,Others,240,Md Nurul Hossain Khan FCA,F-0073,Kazi Zahir Khan & Co.,Audit,Statutory Audit,8/10/2022,Auditors Report and Financial Statements ,"Bangladesh Securities and Exchange Commission Act, 1993"
2208110240AS837540,SEML IBBL SHARIAH FUND,Others,Miscellaneous,Others,Y,Others,240,Md Nurul Hossain Khan FCA,F-0073,Kazi Zahir Khan & Co.,Audit,Statutory Audit,8/10/2022,Auditors Report and Financial Statements ,"Bangladesh Securities and Exchange Commission Act, 1993"
2208110240AS434577,SEML FBLSL GROWTH FUND,Others,Miscellaneous,Others,Y,Others,240,Md Nurul Hossain Khan FCA,F-0073,Kazi Zahir Khan & Co.,Audit,Statutory Audit,8/10/2022,Auditors Report and Financial Statements ,"Bangladesh Securities and Exchange Commission Act, 1993"
2208160469AS581802,ASIAN TIGER SANDHANI LIFE GROWTH FUND,Others,Miscellaneous,Others,Y,Others,469,A F  Nesaruddin FCA,F-0055,Hoda Vasi Chowdhury & Co.,Audit,Statutory Audit,8/11/2022,Auditors Report and Financial Statements ,Others
2209250596AS449104,CAPM IBBL ISLAMIC MUTUAL FUND,Others,Miscellaneous,Others,Y,Others,596,Md Iqbal Hossain FCA,F-0142,Zoha Zaman Kabir Rashid & Co.,Audit,Statutory Audit,8/11/2022,Auditors Report and Financial Statements ,"Bangladesh Securities and Exchange Commission Act, 1993"
2209280670AS232584,PHOENIX FINANCE 1ST MUTUAL FUND,Others,Miscellaneous,Others,Y,Others,670,AKM Kamrul Islam FCA,F-0065,Islam Aftab Kamrul & Co.,Audit,Statutory Audit,7/21/2022,Auditors Report and Financial Statements ,Others
2209280670AS960433,ICB AMCL SONALI BANK LIMITED 1ST MUTUAL FUND,Others,Miscellaneous,Others,Y,Others,670,AKM Kamrul Islam FCA,F-0065,Islam Aftab Kamrul & Co.,Audit,Statutory Audit,7/21/2022,Auditors Report and Financial Statements ,Others
2208160469AS837116,DBH FIRST MUTUAL FUND,Others,Miscellaneous,Others,Y,Others,469,A F  Nesaruddin FCA,F-0055,Hoda Vasi Chowdhury & Co.,Audit,Statutory Audit,8/11/2022,Auditors Report and Financial Statements ,Others
2208220804AS589306,GRAMEEN ONE : SCHEME TWO ,Others,Miscellaneous,Others,Y,Others,804,Md Aftab Uddin Ahmed FCA,F-0034,Aziz Halim Khair Choudhury,Audit,Statutory Audit,8/21/2022,Auditors Report and Financial Statements ,Others
2208160469AS442340,GREEN DELTA MUTUAL FUND,Others,Miscellaneous,Others,Y,Others,469,A F  Nesaruddin FCA,F-0055,Hoda Vasi Chowdhury & Co.,Audit,Statutory Audit,8/11/2022,Auditors Report and Financial Statements ,Others
2209270670AS829683,ICB AMCL SECOND MUTUAL FUND,Others,Miscellaneous,Others,Y,Others,670,AKM Kamrul Islam FCA,F-0065,Islam Aftab Kamrul & Co.,Audit,Statutory Audit,7/21/2022,Auditors Report and Financial Statements ,Others
2209270670AS638773,IFIL ISLAMIC MUTUAL FUND-1,Others,Miscellaneous,Others,Y,Others,670,AKM Kamrul Islam FCA,F-0065,Islam Aftab Kamrul & Co.,Audit,Statutory Audit,7/21/2022,Auditors Report and Financial Statements ,Others
2209280670AS641720,ICB EMPLOYEES PROVIDENT MUTUAL FUND ONE: SCHEME ONE,Others,Miscellaneous,Others,Y,Others,670,AKM Kamrul Islam FCA,F-0065,Islam Aftab Kamrul & Co.,Audit,Statutory Audit,7/21/2022,Auditors Report and Financial Statements ,Others
2209270670AS986976,ICB AMCL THIRD NRB MUTUAL FUND,Others,Miscellaneous,Others,Y,Others,670,AKM Kamrul Islam FCA,F-0065,Islam Aftab Kamrul & Co.,Audit,Statutory Audit,7/21/2022,Auditors Report and Financial Statements ,Others
2209270670AS633748,ICB AMCL FIRST AGRANI BANK MUTUAL FUND,Others,Miscellaneous,Others,Y,Others,670,AKM Kamrul Islam FCA,F-0065,Islam Aftab Kamrul & Co.,Audit,Statutory Audit,7/21/2022,Auditors Report and Financial Statements ,Others
2209280670AS341977,PRIME BANK 1ST ICB AMCL MUTUAL FUND,Others,Miscellaneous,Others,Y,Others,670,AKM Kamrul Islam FCA,F-0065,Islam Aftab Kamrul & Co.,Audit,Statutory Audit,7/21/2022,Auditors Report and Financial Statements ,Others
2211161530AS278727,LR GLOBAL BANGLADESH MUTUAL FUND ONE,Others,Miscellaneous,Others,Y,Others,1530,Sultan  Moheuddin FCA,F-0047,G Kibria & Co.,Audit,Statutory Audit,11/14/2022,Auditors Report and Financial Statements ,Others
2301150105AS454997,PROGRESSIVE LIFE INSURANCE COMPANY LIMITED EMPLOYEES CONTRIBUTORY PROVIDENT FUND,Others,Miscellaneous,Others,Y,Others,105,Howlader Mahfel Huq FCA,F-0091,Mahfel Huq & Co.,Audit,Statutory Audit,12/26/2022,Auditors Report and Financial Statements ,Others
2212290105AS186515,PROGRESSIVE LIFE INSURANCE COMPANY LIMITED EMPLOYEES CONTRIBUTORY PROVIDENT FUND,Others,Miscellaneous,Others,Y,Others,105,Howlader Mahfel Huq FCA,F-0091,Mahfel Huq & Co.,Audit,Statutory Audit,12/26/2022,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2302161530AS175948,NCCBL MUTUAL FUND-1,Others,Miscellaneous,Others,Y,Others,1530,Sultan  Moheuddin FCA,F-0047,G Kibria & Co.,Audit,Statutory Audit,2/14/2023,Auditors Report and Financial Statements ,Others
2305211530AS484999,AIBL 1ST ISLAMIC MUTUAL FUND,Others,Miscellaneous,Others,Y,Others,1530,Sultan  Moheuddin FCA,F-0047,G Kibria & Co.,Audit,Statutory Audit,5/15/2023,Auditors Report and Financial Statements ,"Bangladesh Securities and Exchange Commission Act, 1993"
2305211530AS774383,MBL 1ST MUTUAL FUND,Others,Miscellaneous,Others,Y,Others,1530,Sultan  Moheuddin FCA,F-0047,G Kibria & Co.,Audit,Statutory Audit,5/15/2023,Auditors Report and Financial Statements ,"Bangladesh Securities and Exchange Commission Act, 1993"
2308100331AS932743,PRIME BANK 1ST ICB AMCL MUTUAL FUND,Others,Miscellaneous,Others,Y,Others,331,Md Amirul Islam FCA,F-0072,K M Hasan & Co.,Audit,Statutory Audit,8/3/2023,Auditors Report and Financial Statements ,Others
2308080331AS847625,ICB AMCL FIRST AGRANI BANK MUTUAL FUND,Others,Miscellaneous,Others,Y,Others,331,Md Amirul Islam FCA,F-0072,K M Hasan & Co.,Audit,Statutory Audit,8/3/2023,Auditors Report and Financial Statements ,Others
2308271530AS683133,GREEN DELTA MUTUAL FUND,Others,Miscellaneous,Others,Y,Others,1530,Sultan  Moheuddin FCA,F-0047,G Kibria & Co.,Audit,Statutory Audit,8/14/2023,Auditors Report and Financial Statements ,Others
2308170804AS838024,GRAMEEN ONE : SCHEME TWO ,Others,Miscellaneous,Others,Y,Others,804,Md Aftab Uddin Ahmed FCA,F-0034,Aziz Halim Khair Choudhury,Audit,Statutory Audit,8/17/2023,Auditors Report and Financial Statements ,Others
2308141334AS384590,CAPM IBBL ISLAMIC MUTUAL FUND,Others,Miscellaneous,Others,Y,Others,1334,Dipok Kumar Roy FCA,F-0036,Basu Banerjee Nath & Co.,Audit,Statutory Audit,8/14/2023,Auditors Report and Financial Statements ,Others
2308080331AS655671,ICB AMCL SECOND MUTUAL FUND,Others,Miscellaneous,Others,Y,Others,331,Md Amirul Islam FCA,F-0072,K M Hasan & Co.,Audit,Statutory Audit,8/3/2023,Auditors Report and Financial Statements ,Others
2308271530AS699213,DBH FIRST MUTUAL FUND,Others,Miscellaneous,Others,Y,Others,1530,Sultan  Moheuddin FCA,F-0047,G Kibria & Co.,Audit,Statutory Audit,8/14/2023,Auditors Report and Financial Statements ,Others
2308090331AS759717,ICB AMCL SONALI BANK LIMITED 1ST MUTUAL FUND,Others,Miscellaneous,Others,Y,Others,331,Md Amirul Islam FCA,F-0072,K M Hasan & Co.,Audit,Statutory Audit,8/3/2023,Auditors Report and Financial Statements ,Others
2308090331AS362503,IFIL ISLAMIC MUTUAL FUND-1,Others,Miscellaneous,Others,Y,Others,331,Md Amirul Islam FCA,F-0072,K M Hasan & Co.,Audit,Statutory Audit,8/3/2023,Auditors Report and Financial Statements ,Others
2308160240AS853125,SEML LECTURE EQUITY MANAGEMENT FUND,Others,Miscellaneous,Others,Y,Others,240,Md Nurul Hossain Khan FCA,F-0073,Kazi Zahir Khan & Co.,Audit,Statutory Audit,8/13/2023,Auditors Report and Financial Statements ,Others
2308160240AS705522,SEML FBLSL GROWTH FUND,Others,Miscellaneous,Others,Y,Others,240,Md Nurul Hossain Khan FCA,F-0073,Kazi Zahir Khan & Co.,Audit,Statutory Audit,8/13/2023,Auditors Report and Financial Statements ,Others
2308090331AS191374,PHOENIX FINANCE 1ST MUTUAL FUND,Others,Miscellaneous,Others,Y,Others,331,Md Amirul Islam FCA,F-0072,K M Hasan & Co.,Audit,Statutory Audit,8/3/2023,Auditors Report and Financial Statements ,Others
2308100240AS937845,SEML IBBL SHARIAH FUND,Others,Miscellaneous,Others,Y,Others,240,Md Nurul Hossain Khan FCA,F-0073,Kazi Zahir Khan & Co.,Audit,Statutory Audit,8/6/2023,Auditors Report and Financial Statements ,"Bangladesh Securities and Exchange Commission Act, 1993"
2308170596AS709704,EKUSH STABLE RETURN FUND,Others,Miscellaneous,Others,Y,Others,596,Md Iqbal Hossain FCA,F-0142,Zoha Zaman Kabir Rashid & Co.,Audit,Statutory Audit,8/8/2023,Auditors Report and Financial Statements ,"Bangladesh Securities and Exchange Commission Act, 1993"
2308170804AS328085,ASIAN TIGER SANDHANI LIFE GROWTH FUND,Others,Miscellaneous,Others,Y,Others,804,Md Aftab Uddin Ahmed FCA,F-0034,Aziz Halim Khair Choudhury,Audit,Statutory Audit,8/17/2023,Auditors Report and Financial Statements ,Others
2308080331AS560342,ICB EMPLOYEES PROVIDENT MUTUAL FUND ONE: SCHEME ONE,Others,Miscellaneous,Others,Y,Others,331,Md Amirul Islam FCA,F-0072,K M Hasan & Co.,Audit,Statutory Audit,8/3/2023,Auditors Report and Financial Statements ,Others
2308080331AS133778,ICB AMCL THIRD NRB MUTUAL FUND,Others,Miscellaneous,Others,Y,Others,331,Md Amirul Islam FCA,F-0072,K M Hasan & Co.,Audit,Statutory Audit,8/3/2023,Auditors Report and Financial Statements ,Others
2308170804AS876178,RELIANCE ONE--THE FIRST SCHEME OF RELIANCE INSURANCE MUTUAL FUND,Others,Miscellaneous,Others,Y,Others,804,Md Aftab Uddin Ahmed FCA,F-0034,Aziz Halim Khair Choudhury,Audit,Statutory Audit,8/17/2023,Auditors Report and Financial Statements ,Others
2202280226AS770700,INCLUSIVE EMPLOYMENT ADVOCACY FOR PERSONS WITH DOWN SYNDROME.,NGO,NGO,NGO,Y,NGO,226,Md Anisur Rahman FCA,F-0113,Rahman Anis & Co.,Audit,Statutory Audit,2/24/2022,Auditors Report and Financial Statements ,Others
2305210715AS749426,FRIENDSHIP NUTRITION PROGRAM FOR ROHINGYA,NGO,NGO,NGO,Y,NGO,715,Md Atikur Rahman FCA,F-0031,Atik Khaled Chowdhury,Audit,Statutory Audit,5/14/2023,Auditors Report and Financial Statements ,Others
2307150715AS498711,FRIENDSHIP NUTRITION PROGRAM FOR ROHINGYA,NGO,NGO,NGO,Y,NGO,715,Md Atikur Rahman FCA,F-0031,Atik Khaled Chowdhury,Audit,Statutory Audit,7/13/2023,Auditors Report and Financial Statements ,Others
2111081032AS155278,YEAKIN POLYMER LIMITED,Others,Miscellaneous,Others,Y,Public Limited Company,1032,Fouzia  Haque FCA,F-0044,FAMES & R,Audit,Statutory Audit,6/30/2021,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2110310915AS742766,BARAKA POWER LIMITED,Others,Miscellaneous,Others,Y,Public Limited Company,915,Abdulla Al Mahmud FCA,F-0073,Kazi Zahir Khan & Co.,Audit,Statutory Audit,10/28/2021,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2111021032AS814437,AGNI SYSTEMS LTD,Others,Miscellaneous,Others,Y,Public Limited Company,1032,Fouzia  Haque FCA,F-0044,FAMES & R,Audit,Statutory Audit,6/30/2021,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2111110239AS223998,DAFFODIL COMPUTERS LIMITED,Others,Engineering ,Others,Y,Public Limited Company,239,Sarwar  Mahmood FCA,F-0127,Shafiq Basak & Co.,Audit,Statutory Audit,10/31/2021,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2111080474AS508847,INTRACO REFUELING STATION LTD,Others,Miscellaneous,Others,Y,Public Limited Company,474,Md Abdur Rashid FCA,F-0044,FAMES & R,Audit,Statutory Audit,6/30/2021,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2111200392AS207122,FIRST FINANCE LIMITED,Others,Miscellaneous,Others,Y,Public Limited Company,392,A. K. Gulam Kibria FCA,F-0047,G Kibria & Co.,Audit,Statutory Audit,11/14/2021,Auditors Report and Financial Statements ,"Financial Institution Act, 1993"
2110241238AS892636,DOREEN POWER GENERATIONS AND SYSTEMS LIMITED,Others,Miscellaneous,Others,Y,Public Limited Company,1238,Sk. Md. Tarikul Islam FCA,F-0055,Hoda Vasi Chowdhury & Co.,Audit,Statutory Audit,10/18/2021,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2110280564AS741813,BANGLADESH EXPORT IMPORT COMPANY LTD.,Others,Miscellaneous,Others,Y,Public Limited Company,564,Mahmood Hasan FCA,F-0083,M J Abedin & Co.,Audit,Statutory Audit,10/21/2021,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2103280720AS899732,UNITED FINANCE LIMITED,Others,Miscellaneous,Others,Y,Public Limited Company,720,Md Faruk Uddin Ahammed FCA,F-0110,Nurul Faruk Hasan & Co.,Audit,Statutory Audit,3/18/2021,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2103231204AS300119,FIRST FINANCE LIMITED,Others,Miscellaneous,Others,Y,Public Limited Company,1204,Mohammad Mofizul Haque Rinku FCA,F-0115,Rahman Mostafa Alam & Co.,Audit,Statutory Audit,3/22/2021,Auditors Report and Financial Statements ,"Financial Institution Act, 1993"
2111040474AS603329,INDO-BANGLA PHARMACEUTICALS LTD,Others,Miscellaneous,Others,Y,Public Limited Company,474,Md Abdur Rashid FCA,F-0044,FAMES & R,Audit,Statutory Audit,6/30/2021,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2211060247AS314692,BARAKA POWER LIMITED,Others,Miscellaneous,Others,Y,Public Limited Company,247,Md  Waliullah FCA,F-0094,Malek Siddiqui Wali,Audit,Statutory Audit,10/27/2022,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2210050787AS541030,DOREEN POWER GENERATIONS AND SYSTEMS LIMITED,Others,Miscellaneous,Others,Y,Public Limited Company,787,Md  Moniruzzaman FCA,F-0003,ACNABIN,Audit,Statutory Audit,9/25/2022,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2210310564AS101951,BANGLADESH EXPORT IMPORT COMPANY LTD.,Others,Miscellaneous,Others,Y,Public Limited Company,564,Mahmood Hasan FCA,F-0083,M J Abedin & Co.,Audit,Statutory Audit,10/27/2022,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2207270392AS964955,FIRST FINANCE LIMITED,Others,Miscellaneous,Others,Y,Public Limited Company,392,A. K. Gulam Kibria FCA,F-0047,G Kibria & Co.,Audit,Statutory Audit,7/27/2022,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2206070474OO244502,INTRACO REFUELING STATION LTD,Others,Miscellaneous,Others,Y,Public Limited Company,474,Md Abdur Rashid FCA,F-0044,FAMES & R,Other Audit,Other Audit,6/7/2022,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2203280720AS991399,UNITED FINANCE LIMITED,Others,Miscellaneous,Others,Y,Public Limited Company,720,Md Faruk Uddin Ahammed FCA,F-0110,Nurul Faruk Hasan & Co.,Audit,Statutory Audit,3/24/2022,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2212070939AS771168,YEAKIN POLYMER LIMITED,Others,Miscellaneous,Others,Y,Public Limited Company,939,Md. Selim Reza  FCA,F-0025,ARTISAN,Audit,Statutory Audit,12/7/2022,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2211060239AS232637,DAFFODIL COMPUTERS LIMITED,Others,Engineering ,Others,Y,Public Limited Company,239,Sarwar  Mahmood FCA,F-0127,Shafiq Basak & Co.,Audit,Statutory Audit,11/6/2022,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2210301032AS285954,AGNI SYSTEMS LTD,Others,Miscellaneous,Others,Y,Public Limited Company,1032,Fouzia  Haque FCA,F-0044,FAMES & R,Audit,Statutory Audit,10/30/2022,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2210080474AS817358,INTRACO REFUELING STATION LTD,Others,Miscellaneous,Others,Y,Public Limited Company,474,Md Abdur Rashid FCA,F-0044,FAMES & R,Audit,Statutory Audit,10/8/2022,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2211170474AS813714,INDO-BANGLA PHARMACEUTICALS LTD,Others,Miscellaneous,Others,Y,Public Limited Company,474,Md Abdur Rashid FCA,F-0044,FAMES & R,Audit,Statutory Audit,11/17/2022,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2308160392AS352740,FIRST FINANCE LIMITED,Others,Miscellaneous,Others,Y,Public Limited Company,392,A. K. Gulam Kibria FCA,F-0047,G Kibria & Co.,Audit,Statutory Audit,8/16/2023,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2307240970AS812580,C & A TEXTILE LIMITED,Others,Miscellaneous,Others,Y,Public Limited Company,970,Mohammad  Showket Akber FCA,F-0047,G Kibria & Co.,Audit,Statutory Audit,7/24/2023,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2307240970AS305086,C & A TEXTILE LIMITED,Others,Miscellaneous,Others,Y,Public Limited Company,970,Mohammad  Showket Akber FCA,F-0047,G Kibria & Co.,Audit,Statutory Audit,7/24/2023,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2307240970AS264710,C & A TEXTILE LIMITED,Others,Miscellaneous,Others,Y,Public Limited Company,970,Mohammad  Showket Akber FCA,F-0047,G Kibria & Co.,Audit,Statutory Audit,7/24/2023,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2307240970AS291642,C & A TEXTILE LIMITED,Others,Miscellaneous,Others,Y,Public Limited Company,970,Mohammad  Showket Akber FCA,F-0047,G Kibria & Co.,Audit,Statutory Audit,7/24/2023,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2308011067AS570710,INTRACO REFUELING STATION LTD,Others,Miscellaneous,Others,Y,Public Limited Company,1067,Md. Mahmudul Ambia FCA,F-0091,Mahfel Huq & Co.,Audit,Statutory Audit,7/11/2023,Auditors Report and Financial Statements ,Others
2307240970AS797467,C & A TEXTILE LIMITED,Others,Miscellaneous,Others,Y,Public Limited Company,970,Mohammad  Showket Akber FCA,F-0047,G Kibria & Co.,Audit,Statutory Audit,7/24/2023,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2307240970AS571868,C & A TEXTILE LIMITED,Others,Miscellaneous,Others,Y,Public Limited Company,970,Mohammad  Showket Akber FCA,F-0047,G Kibria & Co.,Audit,Statutory Audit,7/24/2023,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2303270720AS296907,UNITED FINANCE LIMITED,Others,Miscellaneous,Others,Y,Public Limited Company,720,Md Faruk Uddin Ahammed FCA,F-0110,Nurul Faruk Hasan & Co.,Audit,Statutory Audit,3/23/2023,Auditors Report and Financial Statements ,"Financial Institution Act, 1993"
2304060230AS930605,FEDERAL INSURANCE COMPANY LTD. EMPLOYEES PROVIDENT FUND,Others,Miscellaneous,Others,Y,Public Limited Company,230,Md Shamsul Huda FCA,F-0059,Huda & Co.,Audit,Statutory Audit,4/5/2023,Auditors Report and Financial Statements ,"The Companies Act, 1994"
